month,duration,previous,poutcome,emp.var.rate,euribor3m,nr.employed,price
5.0,651.0,1.0,1.0,-0.1,4.191,5195.8,1
0.0,301.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,98.0,0.0,0.0,1.1,4.856,5191.0,0
2.0,321.0,0.0,0.0,1.4,4.968,5228.1,0
5.0,134.0,0.0,0.0,-0.1,4.153,5195.8,0
3.0,175.0,0.0,0.0,-2.9,0.883,5076.2,1
0.0,20.0,0.0,0.0,-1.8,1.299,5099.1,0
2.0,231.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,29.0,1.0,1.0,-1.8,1.266,5099.1,0
5.0,218.0,0.0,0.0,-0.1,4.191,5195.8,0
3.0,289.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,47.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,153.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,139.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,167.0,0.0,0.0,1.4,4.958,5228.1,0
0.0,413.0,0.0,0.0,1.1,4.86,5191.0,0
1.0,142.0,0.0,0.0,-2.9,1.262,5076.2,0
0.0,166.0,0.0,0.0,-1.8,1.244,5099.1,0
1.0,155.0,0.0,0.0,1.4,4.967,5228.1,0
5.0,479.0,0.0,0.0,-0.1,4.191,5195.8,0
5.0,893.0,0.0,0.0,-0.1,4.153,5195.8,0
1.0,140.0,0.0,0.0,-2.9,1.206,5076.2,0
3.0,235.0,0.0,0.0,1.4,4.965,5228.1,0
1.0,251.0,0.0,0.0,1.4,4.866,5228.1,0
0.0,181.0,0.0,0.0,1.1,4.857,5191.0,0
9.0,384.0,0.0,0.0,-3.4,0.803,5017.5,0
2.0,233.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,248.0,1.0,1.0,-0.1,4.12,5195.8,0
2.0,94.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,172.0,1.0,1.0,-1.8,1.25,5099.1,0
2.0,152.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,103.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,45.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,204.0,0.0,0.0,1.4,4.866,5228.1,0
4.0,300.0,0.0,0.0,-3.4,0.724,5017.5,0
0.0,139.0,0.0,0.0,1.1,4.858,5191.0,0
2.0,202.0,0.0,0.0,1.4,4.966,5228.1,0
0.0,176.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,178.0,0.0,0.0,1.4,4.865,5228.1,0
5.0,57.0,0.0,0.0,-0.1,4.153,5195.8,0
2.0,491.0,0.0,0.0,1.4,4.962,5228.1,0
8.0,492.0,0.0,0.0,-1.8,1.405,5099.1,0
1.0,556.0,0.0,0.0,1.4,4.959,5228.1,1
0.0,492.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,288.0,0.0,0.0,-0.1,4.153,5195.8,0
0.0,166.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,116.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,76.0,0.0,0.0,1.4,4.965,5228.1,0
2.0,42.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,462.0,1.0,1.0,-1.8,1.313,5099.1,0
5.0,1166.0,0.0,0.0,-0.1,4.076,5195.8,0
0.0,120.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,196.0,1.0,1.0,-0.1,4.12,5195.8,0
2.0,54.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,171.0,0.0,0.0,1.1,4.864,5191.0,0
3.0,180.0,0.0,0.0,1.4,4.962,5228.1,0
7.0,373.0,0.0,0.0,-1.8,0.653,5008.7,1
5.0,106.0,1.0,1.0,-0.1,4.076,5195.8,0
0.0,429.0,0.0,0.0,1.1,4.858,5191.0,0
2.0,327.0,0.0,0.0,1.4,4.959,5228.1,0
3.0,67.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,277.0,1.0,2.0,-1.8,1.299,5099.1,0
2.0,1120.0,0.0,0.0,1.4,4.963,5228.1,1
1.0,103.0,1.0,1.0,-2.9,1.266,5076.2,1
3.0,220.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,336.0,1.0,1.0,-1.8,1.266,5099.1,0
2.0,265.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,39.0,0.0,0.0,1.4,4.968,5228.1,0
2.0,320.0,0.0,0.0,1.4,4.96,5228.1,0
1.0,181.0,0.0,0.0,1.4,4.866,5228.1,0
3.0,127.0,0.0,0.0,1.4,4.964,5228.1,0
2.0,115.0,0.0,0.0,1.4,4.957,5228.1,0
1.0,50.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,35.0,0.0,0.0,1.4,4.968,5228.1,0
0.0,78.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,215.0,0.0,0.0,1.1,4.855,5191.0,0
7.0,74.0,0.0,0.0,-1.8,1.663,5099.1,0
0.0,273.0,0.0,0.0,-1.8,1.299,5099.1,0
7.0,450.0,2.0,2.0,-1.8,0.652,5008.7,1
5.0,493.0,0.0,0.0,-0.1,4.153,5195.8,0
4.0,189.0,0.0,0.0,-3.4,0.741,5017.5,0
0.0,447.0,0.0,0.0,1.1,4.856,5191.0,0
3.0,45.0,0.0,0.0,1.4,4.966,5228.1,0
0.0,553.0,0.0,0.0,-1.8,1.266,5099.1,0
3.0,163.0,0.0,0.0,1.4,4.965,5228.1,0
8.0,328.0,0.0,0.0,-1.8,1.365,5099.1,1
0.0,20.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,296.0,0.0,0.0,1.1,4.855,5191.0,0
1.0,1255.0,0.0,0.0,1.4,4.962,5228.1,1
3.0,880.0,0.0,0.0,-2.9,0.869,5076.2,1
3.0,101.0,0.0,0.0,-2.9,0.859,5076.2,0
2.0,1037.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,178.0,1.0,1.0,-3.4,0.715,5017.5,0
2.0,192.0,0.0,0.0,1.4,4.96,5228.1,0
3.0,167.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,584.0,0.0,0.0,1.4,4.959,5228.1,1
0.0,903.0,0.0,0.0,-1.8,1.244,5099.1,1
2.0,222.0,0.0,0.0,1.4,4.961,5228.1,0
8.0,97.0,0.0,0.0,-1.8,1.405,5099.1,0
2.0,111.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,235.0,0.0,0.0,1.4,4.96,5228.1,0
1.0,158.0,0.0,0.0,1.4,4.959,5228.1,0
1.0,143.0,0.0,0.0,1.4,4.865,5228.1,0
0.0,88.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,90.0,0.0,0.0,1.4,4.864,5228.1,0
2.0,70.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,112.0,1.0,1.0,-1.8,1.266,5099.1,0
0.0,122.0,0.0,0.0,-1.8,1.281,5099.1,0
2.0,132.0,0.0,0.0,1.4,4.962,5228.1,0
8.0,123.0,1.0,2.0,-1.8,1.41,5099.1,0
1.0,146.0,0.0,0.0,-2.9,1.268,5076.2,1
0.0,108.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,549.0,0.0,0.0,1.4,4.964,5228.1,0
8.0,171.0,0.0,0.0,-1.8,1.405,5099.1,0
0.0,333.0,2.0,1.0,-1.8,0.682,5008.7,0
5.0,153.0,0.0,0.0,-0.1,4.076,5195.8,0
0.0,354.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,144.0,0.0,0.0,1.4,4.965,5228.1,0
3.0,36.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,220.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,298.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,415.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,16.0,0.0,0.0,1.4,4.959,5228.1,0
5.0,808.0,0.0,0.0,-0.1,4.021,5195.8,1
0.0,535.0,1.0,1.0,-1.8,1.266,5099.1,0
9.0,9.0,0.0,0.0,-1.1,0.88,4963.6,0
8.0,625.0,0.0,0.0,-1.8,1.498,5099.1,0
1.0,406.0,0.0,0.0,1.4,4.955,5228.1,0
1.0,87.0,0.0,0.0,1.4,4.866,5228.1,0
0.0,198.0,0.0,0.0,-1.8,1.313,5099.1,0
5.0,163.0,1.0,1.0,-0.1,4.153,5195.8,0
0.0,278.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,870.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,400.0,1.0,1.0,-1.8,1.299,5099.1,0
0.0,490.0,0.0,0.0,-1.8,1.327,5099.1,0
8.0,625.0,0.0,0.0,-1.8,1.405,5099.1,0
0.0,228.0,0.0,0.0,-1.8,1.327,5099.1,0
3.0,202.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,305.0,0.0,0.0,-2.9,0.881,5076.2,0
0.0,713.0,0.0,0.0,1.1,4.858,5191.0,0
5.0,64.0,0.0,0.0,-0.1,4.191,5195.8,0
0.0,24.0,0.0,0.0,1.1,4.856,5191.0,0
5.0,81.0,0.0,0.0,-0.1,4.153,5195.8,0
2.0,228.0,0.0,0.0,1.4,4.958,5228.1,0
3.0,93.0,0.0,0.0,1.4,4.964,5228.1,0
0.0,153.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,257.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,58.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,286.0,0.0,0.0,-0.1,4.12,5195.8,0
5.0,320.0,0.0,0.0,-0.1,4.286,5195.8,0
2.0,159.0,0.0,0.0,1.4,4.958,5228.1,0
3.0,49.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,157.0,0.0,0.0,1.4,4.864,5228.1,0
3.0,166.0,0.0,0.0,1.4,4.966,5228.1,0
2.0,136.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,142.0,1.0,1.0,-1.8,1.266,5099.1,0
2.0,184.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,164.0,0.0,0.0,1.1,4.86,5191.0,0
0.0,41.0,0.0,0.0,1.1,4.855,5191.0,0
2.0,9.0,0.0,0.0,-1.7,0.889,4991.6,0
2.0,194.0,1.0,2.0,-2.9,1.029,5076.2,0
2.0,31.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,209.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,87.0,0.0,0.0,1.4,4.968,5228.1,0
3.0,663.0,0.0,0.0,1.4,4.968,5228.1,1
5.0,218.0,0.0,0.0,-0.1,4.076,5195.8,0
3.0,135.0,0.0,0.0,1.4,4.965,5228.1,0
3.0,143.0,0.0,0.0,-2.9,0.843,5076.2,0
0.0,71.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,281.0,0.0,0.0,-0.1,4.076,5195.8,0
8.0,285.0,0.0,0.0,-1.8,1.41,5099.1,0
8.0,582.0,0.0,0.0,-1.8,1.479,5099.1,0
3.0,300.0,0.0,0.0,-1.7,0.898,4991.6,0
1.0,41.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,54.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,113.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,529.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,90.0,0.0,0.0,-1.8,1.244,5099.1,0
1.0,354.0,0.0,0.0,1.4,4.959,5228.1,0
3.0,70.0,0.0,0.0,1.4,4.964,5228.1,0
0.0,57.0,0.0,0.0,-1.8,1.327,5099.1,0
2.0,166.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,52.0,0.0,0.0,-0.1,4.12,5195.8,0
2.0,126.0,0.0,0.0,1.4,4.962,5228.1,0
8.0,670.0,1.0,2.0,-1.8,1.405,5099.1,1
0.0,547.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,143.0,0.0,0.0,-1.8,1.299,5099.1,0
0.0,552.0,2.0,2.0,-1.8,0.668,5008.7,1
1.0,31.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,124.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,272.0,0.0,0.0,1.4,4.96,5228.1,0
3.0,88.0,1.0,1.0,-2.9,0.881,5076.2,0
0.0,196.0,0.0,0.0,1.1,4.86,5191.0,0
4.0,130.0,1.0,1.0,-3.4,0.73,5017.5,1
0.0,64.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,287.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,121.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,247.0,0.0,0.0,-1.8,1.266,5099.1,0
6.0,282.0,1.0,2.0,-3.0,0.706,5023.5,1
0.0,329.0,0.0,0.0,-1.8,1.327,5099.1,0
0.0,326.0,0.0,0.0,1.1,4.859,5191.0,0
2.0,175.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,268.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,548.0,0.0,0.0,-2.9,1.268,5076.2,1
0.0,288.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,294.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,30.0,0.0,0.0,1.1,4.855,5191.0,0
7.0,107.0,0.0,0.0,-1.8,0.655,5008.7,0
0.0,98.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,87.0,0.0,0.0,-1.8,1.244,5099.1,0
0.0,72.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,75.0,0.0,0.0,1.4,4.959,5228.1,0
1.0,345.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,45.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,108.0,1.0,1.0,-1.8,1.299,5099.1,0
1.0,460.0,0.0,0.0,1.4,4.967,5228.1,0
0.0,665.0,1.0,1.0,-1.8,1.244,5099.1,0
2.0,249.0,0.0,0.0,1.4,4.955,5228.1,0
8.0,82.0,0.0,0.0,-1.8,1.405,5099.1,0
0.0,309.0,1.0,2.0,-1.8,1.291,5099.1,1
3.0,132.0,1.0,1.0,-1.7,0.898,4991.6,0
5.0,90.0,1.0,1.0,-0.1,4.076,5195.8,0
2.0,160.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,83.0,0.0,0.0,1.4,4.968,5228.1,0
2.0,274.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,62.0,1.0,1.0,-1.8,1.266,5099.1,0
4.0,166.0,2.0,2.0,-3.4,0.74,5017.5,1
2.0,782.0,0.0,0.0,1.4,4.963,5228.1,1
2.0,32.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,168.0,0.0,0.0,1.4,4.966,5228.1,0
1.0,110.0,0.0,0.0,1.4,4.958,5228.1,0
0.0,179.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,151.0,0.0,0.0,1.4,4.97,5228.1,0
6.0,112.0,0.0,0.0,-3.0,0.714,5023.5,0
2.0,142.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,748.0,0.0,0.0,-0.1,4.12,5195.8,0
2.0,85.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,570.0,0.0,0.0,-2.9,1.215,5076.2,0
7.0,53.0,0.0,0.0,-1.8,1.757,5099.1,0
0.0,85.0,0.0,0.0,1.1,4.864,5191.0,0
0.0,478.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,107.0,0.0,0.0,-0.1,4.076,5195.8,0
1.0,154.0,0.0,0.0,1.4,4.959,5228.1,0
8.0,78.0,1.0,2.0,-1.8,1.365,5099.1,0
0.0,78.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,368.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,417.0,0.0,0.0,-2.9,1.262,5076.2,1
2.0,199.0,0.0,0.0,1.4,4.957,5228.1,0
1.0,236.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,57.0,0.0,0.0,-1.8,1.244,5099.1,0
0.0,144.0,1.0,1.0,-1.8,1.299,5099.1,0
2.0,149.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,222.0,0.0,0.0,-2.9,0.873,5076.2,1
2.0,100.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,78.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,367.0,0.0,0.0,-1.8,1.27,5099.1,1
3.0,79.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,182.0,0.0,0.0,1.1,4.858,5191.0,0
7.0,265.0,0.0,0.0,-1.8,0.652,5008.7,1
4.0,63.0,1.0,1.0,-3.4,0.744,5017.5,0
3.0,72.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,9.0,0.0,0.0,-1.8,1.291,5099.1,0
3.0,211.0,0.0,0.0,1.4,4.97,5228.1,0
8.0,335.0,0.0,0.0,-1.8,1.365,5099.1,1
1.0,11.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,311.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,164.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,21.0,0.0,0.0,-1.8,1.25,5099.1,0
2.0,1062.0,0.0,0.0,1.4,4.962,5228.1,1
0.0,182.0,0.0,0.0,1.1,4.864,5191.0,0
1.0,93.0,0.0,0.0,1.4,4.947,5228.1,0
0.0,82.0,0.0,0.0,-1.8,1.327,5099.1,0
5.0,464.0,1.0,1.0,-0.1,4.153,5195.8,0
3.0,177.0,0.0,0.0,1.4,4.968,5228.1,0
2.0,1029.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,9.0,2.0,1.0,-1.8,1.313,5099.1,0
3.0,40.0,0.0,0.0,1.4,4.965,5228.1,0
5.0,145.0,0.0,0.0,-0.1,4.076,5195.8,0
2.0,514.0,0.0,0.0,1.4,4.961,5228.1,1
2.0,359.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,207.0,0.0,0.0,1.4,4.965,5228.1,0
3.0,97.0,0.0,0.0,1.4,4.963,5228.1,0
7.0,109.0,1.0,1.0,-1.8,0.646,5008.7,0
0.0,190.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,185.0,0.0,0.0,-1.8,1.244,5099.1,0
5.0,45.0,1.0,1.0,-0.1,4.021,5195.8,0
5.0,464.0,0.0,0.0,-0.1,4.153,5195.8,0
1.0,394.0,0.0,0.0,1.4,4.961,5228.1,0
4.0,227.0,0.0,0.0,-3.4,0.742,5017.5,0
0.0,213.0,1.0,1.0,-1.8,1.244,5099.1,0
1.0,209.0,0.0,0.0,1.4,4.961,5228.1,0
8.0,90.0,0.0,0.0,-1.8,1.483,5099.1,0
0.0,288.0,0.0,0.0,1.1,4.864,5191.0,0
2.0,240.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,237.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,579.0,0.0,0.0,-1.8,1.266,5099.1,1
3.0,103.0,0.0,0.0,1.4,4.964,5228.1,0
5.0,56.0,0.0,0.0,-0.1,4.191,5195.8,0
1.0,24.0,0.0,0.0,1.4,4.865,5228.1,0
0.0,345.0,1.0,1.0,-1.8,1.313,5099.1,0
2.0,380.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,173.0,0.0,0.0,1.1,4.859,5191.0,0
0.0,238.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,1144.0,0.0,0.0,-2.9,1.266,5076.2,1
1.0,299.0,0.0,0.0,1.4,4.864,5228.1,0
0.0,185.0,0.0,0.0,1.1,4.857,5191.0,0
8.0,54.0,0.0,0.0,-1.8,1.415,5099.1,0
0.0,198.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,956.0,0.0,0.0,-1.8,1.25,5099.1,1
1.0,132.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,200.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,51.0,0.0,0.0,-0.1,4.021,5195.8,0
0.0,286.0,0.0,0.0,-1.8,1.291,5099.1,0
5.0,676.0,0.0,0.0,-0.1,4.12,5195.8,0
1.0,116.0,0.0,0.0,1.4,4.967,5228.1,0
5.0,186.0,1.0,1.0,-0.1,4.191,5195.8,0
1.0,100.0,0.0,0.0,1.4,4.864,5228.1,0
3.0,414.0,0.0,0.0,1.4,4.964,5228.1,0
0.0,715.0,0.0,0.0,-1.8,1.244,5099.1,0
1.0,60.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,71.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,287.0,0.0,0.0,1.4,4.866,5228.1,0
0.0,718.0,0.0,0.0,1.1,4.859,5191.0,0
5.0,340.0,0.0,0.0,-0.1,4.076,5195.8,0
2.0,1576.0,0.0,0.0,1.4,4.959,5228.1,0
2.0,476.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,309.0,0.0,0.0,1.4,4.963,5228.1,1
1.0,495.0,0.0,0.0,-2.9,1.262,5076.2,0
2.0,274.0,0.0,0.0,1.4,4.96,5228.1,0
1.0,183.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,107.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,187.0,0.0,0.0,-1.8,1.25,5099.1,0
0.0,47.0,0.0,0.0,-1.8,1.281,5099.1,0
1.0,78.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,168.0,0.0,0.0,1.4,4.967,5228.1,0
5.0,151.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,116.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,388.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,174.0,1.0,1.0,-1.8,1.264,5099.1,0
8.0,258.0,0.0,0.0,-1.8,1.365,5099.1,0
3.0,67.0,0.0,0.0,1.4,4.964,5228.1,0
3.0,810.0,2.0,1.0,-2.9,0.879,5076.2,1
3.0,138.0,1.0,1.0,-2.9,0.873,5076.2,0
0.0,314.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,1038.0,1.0,1.0,-1.8,1.299,5099.1,1
3.0,61.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,299.0,0.0,0.0,1.1,4.859,5191.0,0
3.0,1579.0,0.0,0.0,1.4,4.964,5228.1,1
5.0,44.0,1.0,1.0,-0.1,4.153,5195.8,0
5.0,52.0,0.0,0.0,-0.1,4.191,5195.8,0
0.0,63.0,0.0,0.0,-1.8,1.354,5099.1,0
2.0,717.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,331.0,0.0,0.0,1.4,4.965,5228.1,0
5.0,264.0,0.0,0.0,-0.1,4.076,5195.8,0
1.0,285.0,0.0,0.0,-2.9,1.266,5076.2,0
4.0,334.0,0.0,0.0,-3.4,0.733,5017.5,0
0.0,464.0,0.0,0.0,1.1,4.864,5191.0,0
3.0,360.0,0.0,0.0,1.4,4.968,5228.1,0
9.0,324.0,0.0,0.0,-3.4,0.773,5017.5,0
5.0,85.0,0.0,0.0,-0.1,4.191,5195.8,0
5.0,340.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,517.0,1.0,1.0,-1.8,1.291,5099.1,0
2.0,98.0,0.0,0.0,-2.9,1.072,5076.2,0
1.0,14.0,0.0,0.0,1.4,4.864,5228.1,0
5.0,293.0,4.0,1.0,-1.1,1.03,4963.6,0
5.0,117.0,0.0,0.0,-0.1,4.153,5195.8,0
5.0,265.0,0.0,0.0,-0.1,4.076,5195.8,0
5.0,14.0,0.0,0.0,-0.1,4.076,5195.8,0
0.0,199.0,0.0,0.0,1.1,4.86,5191.0,0
2.0,355.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,50.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,112.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,115.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,190.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,126.0,0.0,0.0,-1.8,1.354,5099.1,0
0.0,226.0,0.0,0.0,-1.8,1.313,5099.1,0
3.0,394.0,0.0,0.0,1.4,4.965,5228.1,0
1.0,175.0,0.0,0.0,1.4,4.866,5228.1,0
8.0,65.0,0.0,0.0,-1.8,1.4,5099.1,0
0.0,712.0,0.0,0.0,-1.8,1.299,5099.1,0
1.0,190.0,0.0,0.0,1.4,4.967,5228.1,0
1.0,140.0,0.0,0.0,1.4,4.864,5228.1,0
5.0,77.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,91.0,0.0,0.0,-1.8,1.264,5099.1,0
8.0,210.0,0.0,0.0,-1.8,1.405,5099.1,0
0.0,206.0,0.0,0.0,1.1,4.86,5191.0,0
0.0,596.0,0.0,0.0,1.1,4.857,5191.0,0
8.0,54.0,0.0,0.0,-1.8,1.405,5099.1,0
2.0,128.0,0.0,0.0,1.4,4.957,5228.1,0
1.0,262.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,254.0,0.0,0.0,1.4,4.864,5228.1,0
0.0,158.0,1.0,1.0,-1.8,1.327,5099.1,0
0.0,43.0,1.0,1.0,-1.8,1.291,5099.1,0
0.0,6.0,0.0,0.0,-1.8,1.354,5099.1,0
2.0,147.0,2.0,1.0,-2.9,1.059,5076.2,0
3.0,315.0,1.0,2.0,-2.9,0.873,5076.2,1
2.0,176.0,0.0,0.0,1.4,4.961,5228.1,0
0.0,135.0,0.0,0.0,-1.8,1.299,5099.1,0
3.0,382.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,138.0,0.0,0.0,1.1,4.856,5191.0,0
7.0,904.0,0.0,0.0,-1.8,0.655,5008.7,1
0.0,309.0,0.0,0.0,1.1,4.856,5191.0,0
9.0,259.0,1.0,2.0,-3.4,0.781,5017.5,1
0.0,279.0,1.0,1.0,-1.8,1.291,5099.1,0
3.0,115.0,0.0,0.0,1.4,4.97,5228.1,0
3.0,339.0,0.0,0.0,1.4,4.968,5228.1,0
1.0,95.0,0.0,0.0,1.4,4.96,5228.1,0
1.0,301.0,0.0,0.0,1.4,4.864,5228.1,0
1.0,361.0,0.0,0.0,1.4,4.958,5228.1,0
0.0,9.0,0.0,0.0,-1.8,1.244,5099.1,0
0.0,198.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,248.0,0.0,0.0,1.1,4.856,5191.0,0
2.0,282.0,0.0,0.0,1.4,4.957,5228.1,0
1.0,257.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,352.0,0.0,0.0,1.4,4.96,5228.1,0
8.0,160.0,0.0,0.0,-1.8,1.365,5099.1,0
0.0,37.0,0.0,0.0,-1.8,1.266,5099.1,0
2.0,271.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,171.0,0.0,0.0,1.4,4.97,5228.1,0
3.0,379.0,0.0,0.0,1.4,4.964,5228.1,0
2.0,126.0,0.0,0.0,1.4,4.958,5228.1,0
6.0,472.0,0.0,0.0,-3.0,0.72,5023.5,1
3.0,155.0,0.0,0.0,-1.7,0.898,4991.6,0
3.0,130.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,417.0,0.0,0.0,1.4,4.865,5228.1,0
4.0,291.0,3.0,1.0,-1.1,0.977,4963.6,0
0.0,178.0,0.0,0.0,-1.8,1.266,5099.1,0
4.0,19.0,0.0,0.0,-0.1,4.968,5195.8,0
5.0,345.0,0.0,0.0,-3.4,0.715,5017.5,0
5.0,66.0,0.0,0.0,-3.4,0.714,5017.5,0
5.0,127.0,0.0,0.0,-0.1,4.153,5195.8,0
3.0,117.0,0.0,0.0,1.4,4.965,5228.1,0
2.0,100.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,30.0,0.0,0.0,1.1,4.86,5191.0,0
3.0,123.0,0.0,0.0,1.4,4.968,5228.1,0
0.0,208.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,15.0,0.0,0.0,-1.8,1.244,5099.1,0
2.0,722.0,0.0,0.0,1.4,4.961,5228.1,1
2.0,244.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,115.0,0.0,0.0,-2.9,1.262,5076.2,0
1.0,1138.0,0.0,0.0,1.4,4.864,5228.1,0
0.0,33.0,0.0,0.0,-1.8,1.244,5099.1,0
0.0,584.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,124.0,0.0,0.0,1.4,4.967,5228.1,0
